#,NAME,REGION,PROVINCE,YEAR,TYPE,DURATION,WIND,INTENSITY,SIGNAL,POP,DEN,AI,PR,DR,SR,FLR,HP,HS,HMA,HMB,HMC,HMD,CASUALTIES,DAMAGED HOUSES,DAMAGED PROPERTIES
397,Frank,IX,Zamboanga del Norte,2008,4,6,160,988,1,923852,127,137529,67,70,105,80,75,698,52374,42244,91015,3826,1,0,0
396,Frank,IX,Zamboanga del Sur,2008,4,6,160,988,1,1714336,291,137529,32,72,105,80,75,698,134825,102518,99318,3932,1,0,0
544,Jolina,IV-B,Occidental Mindoro,2009,2,4,75,991.5,1,442386,76,141000,36,73,108,84,65,725,12945,46157,32621,3574,1,0,0
545,Jolina,IV-B,Palawan,2009,2,4,75,991.5,0,959221,56,141000,31,79,108,84,65,725,40558,59570,116393,4742,1,0,0
720,Bebeng,III,Bulacan,2011,2,6,85,997,1,2994520,1076,245658,7,54,100,92,199,1948,53814,515412,13414,7696,1,0,0
721,Bebeng,III,Zambales,2011,2,6,85,997,0,768806,202,245658,16,60,101,92,199,1948,16613,126635,14048,2214,1,0,0
839,Mina,VI,Iloilo,2011,4,9,195,975.3,1,2260220,445,186509,26,61,102,84,87,1766,167039,196025,64858,4349,1,0,0
840,Mina,VI,Negros Occidental,2011,4,9,195,975.3,1,2937504,367,186509,32,64,103,84,87,1766,188669,261836,123278,9060,1,0,0
1008,Helen,II,Cagayan,2012,2,4,85,991,2,1154019,123,195000,20,57,101,95,92,1131,51232,145115,28657,3996,1,0,0
1009,Helen,II,Isabela,2012,2,4,85,991,2,1530374,117,195000,24,56,101,95,92,1131,59637,219109,29925,2443,1,0,0
1022,Karen,VIII,Samar,2012,4,4,185,943,0,751867,124,166000,50,75,101,74,77,819,28931,39085,64390,5419,1,0,0
1023,Karen,VIII,Southern Leyte,2012,4,4,185,943,0,408033,227,166000,43,64,101,74,77,819,24903,43716,13928,1840,1,0,0
1169,Labuyo,II,Batanes,2013,4,3,175,914,2,16986,84,187942,23,63,97,97,71,1135,192,3457,187,282,1,0,0
1166,Labuyo,II,Isabela,2013,4,3,175,914,2,1551155,118,187942,27,55,99,97,71,1135,59630,222491,29610,2448,1,0,0
1167,Labuyo,II,Nueva Vizcaya,2013,4,3,175,914,2,439651,91,187942,17,58,99,97,71,1135,26701,55793,7750,443,1,0,0
1168,Labuyo,II,Quirino,2013,4,3,175,914,2,184011,79,187942,18,58,99,97,71,1135,13082,20284,3565,296,1,0,0
1337,Glenda,I,Ilocos Norte,2014,4,5,150,964.2,3,587981,172,197135,12,55,99,93,83,3267,11538,100643,5356,1294,1,0,0
1339,Glenda,I,Ilocos Sur,2014,4,5,150,964.2,3,683337,263,197135,18,56,99,93,83,3267,20617,109119,5148,784,1,0,0
1340,Glenda,I,La Union,2014,4,5,150,964.2,3,777493,519,197135,22,56,100,93,83,3267,32940,117309,3475,544,1,0,0
1338,Glenda,I,Pangasinan,2014,4,5,150,964.2,3,2920475,536,197135,21,61,100,93,83,3267,108451,400680,49282,9296,1,0,0
517,Feria,VI,Aklan,2009,2,4,75,993.6,1,521834,296,159000,45,64,103,83,86,1732,6883,45616,46312,11762,1,0,0
515,Feria,VI,Antique,2009,2,4,75,993.6,1,535577,196,159000,44,73,105,83,86,1732,30111,45141,33311,3171,1,0,0
519,Feria,VI,Capiz,2009,2,4,75,993.6,1,713627,275,159000,29,66,104,83,86,1732,54736,63091,32722,2047,1,0,0
518,Feria,VI,Iloilo,2009,2,4,75,993.6,1,2189591,431,159000,27,61,103,83,86,1732,169734,210941,65147,4141,1,0,0
516,Feria,VI,Negros Occidental,2009,2,4,75,993.6,1,2895105,362,159000,30,64,105,83,86,1732,190616,282616,122567,8905,1,0,0
1071,Pablo,VI,Capiz,2012,4,8,185,943,3,736083,284,202000,28,59,101,84,89,1790,54057,58838,33129,2139,1,0,0
1068,Pablo,VI,Guimaras,2012,4,8,185,943,3,167514,274,202000,25,58,101,84,89,1790,11261,14288,7180,344,1,0,0
1069,Pablo,VI,Iloilo,2012,4,8,185,943,3,2290648,451,202000,26,61,101,84,89,1790,168072,199943,64659,4216,1,0,0
1070,Pablo,VI,Negros Occidental,2012,4,8,185,943,3,2967451,371,202000,32,63,101,84,89,1790,189426,267424,123001,8881,1,0,0
1074,Pablo,VI,Negros Occidental,2012,4,8,185,943,3,2967451,371,202000,32,63,101,84,89,1790,189426,267424,123001,8881,1,0,0
1170,Labuyo,III,Aurora,2013,4,3,175,914,2,208995,67,239665,24,66,99,92,173,1897,11423,22404,7390,581,1,0,0
1171,Labuyo,III,Bulacan,2013,4,3,175,914,2,3139773,1128,239665,7,53,99,92,173,1897,53211,531715,13609,7021,1,0,0
1172,Labuyo,III,Nueva Ecija,2013,4,3,175,914,2,2070770,364,239665,28,56,100,92,173,1897,59168,309621,36281,7373,1,0,0
1173,Labuyo,III,Pampanga,2013,4,3,175,914,2,2498454,1210,239665,7,54,99,92,173,1897,33061,403932,13206,7647,1,0,0
1174,Labuyo,III,Zambales,2013,4,3,175,914,2,795871,209,239665,17,59,98,92,173,1897,16670,129802,13984,2207,1,0,0
491,Emong,III,Bataan,2009,4,4,150,995.1,2,678933,494,221000,2,57,102,92,198,1773,11447,119838,9319,2613,1,0,0
484,Emong,III,Nueva Ecija,2009,4,4,150,997.5,2,1917470,337,221000,30,59,103,92,198,1773,58496,319839,36111,6076,1,0,0
490,Emong,III,Pampanga,2009,4,4,150,995.1,2,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,1,0,0
489,Emong,III,Zambales,2009,4,4,150,995.1,3,743678,195,221000,17,61,103,92,198,1773,16768,132633,14198,2310,1,0,0
500,Feria,III,Aurora,2009,2,4,75,993.6,1,196653,63,221000,18,71,106,92,198,1773,11498,23204,7377,581,1,0,0
501,Feria,III,Nueva Ecija,2009,2,4,75,993.6,1,1917470,337,221000,30,59,103,92,198,1773,58496,319839,36111,6076,1,0,0
499,Feria,III,Pampanga,2009,2,4,75,993.6,1,2302752,1115,221000,7,58,102,92,198,1773,32259,415342,13645,5901,1,0,0
502,Feria,III,Tarlac,2009,2,4,75,993.6,1,1263231,415,221000,18,61,103,92,198,1773,29995,216667,18046,3132,1,0,0
503,Feria,III,Zambales,2009,2,4,75,993.6,1,743678,195,221000,17,61,103,92,198,1773,16768,132633,14198,2310,1,0,0
652,Pepeng,V,Albay,2009,4,10,195,978.5,1,1217820,473,152000,37,72,103,81,114,1103,27336,145075,56331,18216,1,0,0
654,Pepeng,V,Camarines Norte,2009,4,10,195,978.5,2,533026,234,152000,42,74,105,81,114,1103,11233,53956,37816,9273,1,0,0
653,Pepeng,V,Camarines Sur,2009,4,10,195,978.5,2,1778472,323,152000,48,76,104,81,114,1103,54677,173772,105342,16905,1,0,0
655,Pepeng,V,Catanduanes,2009,4,10,195,978.5,3,241700,162,152000,29,80,105,81,114,1103,9744,25447,10947,1791,1,0,0
656,Pepeng,V,Masbate,2009,4,10,195,978.5,1,812145,196,152000,56,92,104,81,114,1103,29591,46660,80997,7517,1,0,0
657,Pepeng,V,Sorsogon,2009,4,10,195,978.5,0,730238,345,152000,39,79,104,81,114,1103,10954,65156,51535,21558,1,0,0
769,Falcon,IV-A,Batangas,2011,2,5,195,979.9,0,2437650,783,271818,18,57,101,94,240,2153,58261,384080,16896,4729,1,0,0
770,Falcon,IV-A,Cavite,2011,2,5,195,979.9,0,3200176,2097,271818,3,52,98,94,240,2153,68301,530999,15902,5052,1,0,0
771,Falcon,IV-A,Rizal,2011,2,5,195,979.9,0,2560028,2165,271818,7,54,100,94,240,2153,78120,389440,13841,4692,1,0,0
1511,Seniang,XI,Compostela Valley,2014,2,4,65,997,2,726054,159,183197,37,61,94,85,50,1009,74182,43780,21373,1333,1,0,0
1512,Seniang,XI,Davao del Norte,2014,2,4,65,997,2,1001809,293,183197,33,57,96,85,50,1009,74024,88716,27333,2105,1,0,0
1513,Seniang,XI,Davao Oriental,2014,2,4,65,997,2,550434,97,183197,49,66,96,85,50,1009,29192,24294,47987,2619,1,0,0
258,Egay,IV-A,Batangas,2007,4,6,215,994.1,1,2245869,720,222092,15,63,101,93,233,2156,58986,375336,15641,5027,1,0,0
259,Egay,IV-A,Cavite,2007,4,6,215,994.1,1,2856765,1802,222092,2,57,97,93,233,2156,70504,519390,15662,5894,1,0,0
260,Egay,IV-A,Laguna,2007,4,6,215,994.1,1,2473530,1290,222092,6,57,98,93,233,2156,78006,440668,7934,5992,1,0,0
261,Egay,IV-A,Rizal,2007,4,6,215,994.1,1,2298691,1944,222092,5,60,100,93,233,2156,80949,376906,11779,5118,1,0,0
446,Nina,I,Ilocos Norte,2008,4,5,175,983.2,3,554110,162,170138,16,59,102,91,121,992,11658,99577,5197,1276,1,0,0
447,Nina,I,Ilocos Sur,2008,4,5,175,983.2,2,641510,247,170138,19,61,102,91,121,992,20628,107927,4856,804,1,0,0
448,Nina,I,La Union,2008,4,5,175,983.2,1,727884,485,170138,28,62,104,91,121,992,33249,115992,3326,602,1,0,0
449,Nina,I,Pangasinan,2008,4,5,175,983.2,1,2689479,493,170138,24,66,105,91,121,992,108279,391882,49138,10042,1,0,0
1380,Luis,I,Ilocos Norte,2014,4,4,130,972,3,587981,172,197135,12,55,99,93,83,3267,11538,100643,5356,1294,1,0,0
1383,Luis,I,Ilocos Sur,2014,4,4,130,972,3,683337,263,197135,18,56,99,93,83,3267,20617,109119,5148,784,1,0,0
1381,Luis,I,La Union,2014,4,4,130,972,3,777493,519,197135,22,56,100,93,83,3267,32940,117309,3475,544,1,0,0
1382,Luis,I,Pangasinan,2014,4,4,130,972,3,2920475,536,197135,21,61,100,93,83,3267,108451,400680,49282,9296,1,0,0
1565,Ineng,III,Bataan,2015,4,6,180,964,0,760650,554,247164,2,53,98,92,168,1910,11519,117830,9297,2848,1,0,0
1563,Ineng,III,Bulacan,2015,4,6,180,964,0,3292071,1183,247164,7,51,99,92,168,1910,52732,538668,14074,6431,1,0,0
1562,Ineng,III,Nueva Ecija,2015,4,6,180,964,0,2151461,378,247164,27,55,98,92,168,1910,58804,313748,36349,6827,1,0,0
1564,Ineng,III,Zambales,2015,4,6,180,964,0,823888,216,247164,16,59,95,92,168,1910,16719,130712,14164,2291,1,0,0
521,Feria,VIII,Biliran,2009,2,4,75,993.6,1,157752,294,160000,39,77,105,74,74,845,8188,15458,8572,967,1,0,0
525,Feria,VIII,Eastern Samar,2009,2,4,75,993.6,1,420805,91,160000,56,79,108,74,74,845,20952,32136,32330,1960,1,0,0
522,Feria,VIII,Leyte,2009,2,4,75,993.6,1,1767252,270,160000,36,72,106,74,74,845,98425,166339,103659,10970,1,0,0
526,Feria,VIII,Northern Samar,2009,2,4,75,993.6,1,575626,156,160000,52,85,105,74,74,845,14531,30709,56048,8442,1,0,0
523,Feria,VIII,Samar,2009,2,4,75,993.6,1,720406,119,160000,43,81,107,74,74,845,30753,41579,63534,5186,1,0,0
527,Feria,VIII,Samar,2009,2,4,75,993.6,1,720406,119,160000,43,81,107,74,74,845,30753,41579,63534,5186,1,0,0
524,Feria,VIII,Southern Leyte,2009,2,4,75,993.6,0,396354,220,160000,43,69,105,74,74,845,24801,46660,13438,1839,1,0,0
10,Labuyo,CAR,Abra,2005,4,5,95,998.9,2,224606,53,177694,26,69,105,87,57,549,13581,27483,1978,239,1,0,0
9,Labuyo,CAR,Apayao,2005,4,5,95,998.9,2,101732,23,177694,26,70,107,87,57,549,8100,8661,2709,288,1,0,0
11,Labuyo,CAR,Benguet,2005,4,5,95,998.9,1,646800,229,177694,26,57,98,87,57,549,14496,163349,1867,1672,1,0,0
13,Labuyo,CAR,Ifugao,2005,4,5,95,998.9,1,175110,67,177694,26,69,107,87,57,549,15213,13554,4945,225,1,0,0
12,Labuyo,CAR,Kalinga,2005,4,5,95,998.9,2,179914,55,177694,26,74,105,87,57,549,13423,15228,3925,368,1,0,0
14,Labuyo,CAR,Mt. Province,2005,4,5,95,998.9,1,146321,61,177694,26,78,106,87,57,549,7066,20286,1299,263,1,0,0
15,Labuyo,I,Ilocos Norte,2005,4,5,95,998.9,2,537632,157,135955,19,61,102,90,124,915,12641,90617,6008,1484,1,0,0
16,Labuyo,I,Ilocos Sur,2005,4,5,95,998.9,2,621761,240,135955,22,63,101,90,124,915,21456,97129,5793,1065,1,0,0
17,Labuyo,I,La Union,2005,4,5,95,998.9,1,702372,468,135955,25,63,101,90,124,915,34124,102811,3864,847,1,0,0
18,Labuyo,II,Cagayan,2005,4,5,95,998.9,2,1049382,112,136946,30,66,104,85,72,986,48690,122189,33362,4458,1,0,0
19,Labuyo,II,Isabela,2005,4,5,95,998.9,1,1367955,104,136946,30,64,105,85,72,986,58812,186964,34733,2592,1,0,0
20,Labuyo,II,Quirino,2005,4,5,95,998.9,1,159165,69,136946,14,66,107,85,72,986,12426,16582,4162,387,1,0,0
24,Labuyo,V,Albay,2005,4,5,95,998.9,1,1158841,450,119539,36,78,104,80,124,1096,24996,119425,59344,19615,1,0,0
22,Labuyo,V,Camarines Sur,2005,4,5,95,998.9,1,1651890,300,119539,48,81,105,80,124,1096,52765,142982,103927,16063,1,0,0
23,Labuyo,V,Masbate,2005,4,5,95,998.9,1,750911,181,119539,53,99,105,80,124,1096,21503,33934,85187,7610,1,0,0
40,Quedan,VI,Aklan,2005,1,3,55,1002.8,1,482189,274,123270,41,72,103,82,89,1594,4898,34919,45086,12109,1,0,0
42,Quedan,VI,Capiz,2005,1,3,55,1002.8,1,687749,265,123270,30,76,104,82,89,1594,50437,48936,35478,2679,1,0,0
41,Quedan,VI,Iloilo,2005,1,3,55,1002.8,1,2055983,405,123270,20,63,103,82,89,1594,160840,172519,66054,5147,1,0,0
43,Quedan,VI,Negros Occidental,2005,1,3,55,1002.8,1,2779395,347,123270,28,66,105,82,89,1594,184130,228310,124941,10134,1,0,0
104,Florita,NCR,Metro Manila,2006,4,5,120,982.8,0,11302020,18243,310860,5,50,96,94,222,20,360364,1944143,60504,42014,1,0,0
125,Henry,III,Aurora,2006,2,6,95,995.7,1,185734,59,197640,31,77,107,90,201,1866,11034,19976,7627,612,1,0,0
129,Henry,III,Bataan,2006,2,6,95,995.7,0,646104,471,197640,1,59,102,90,201,1866,11895,107030,9107,3862,1,0,0
128,Henry,III,Bulacan,2006,2,6,95,995.7,0,2729554,981,197640,7,61,101,90,201,1866,55401,480989,12471,9622,1,0,0
127,Henry,III,Nueva Ecija,2006,2,6,95,995.7,1,1816373,319,197640,27,63,103,90,201,1866,60427,280239,37493,9905,1,0,0
124,Henry,III,Pampanga,2006,2,6,95,995.7,1,2176175,1054,197640,3,61,103,90,201,1866,35472,368864,12695,10905,1,0,0
123,Henry,III,Tarlac,2006,2,6,95,995.7,1,1216849,399,197640,18,65,104,90,201,1866,30611,190834,20346,4869,1,0,0
126,Henry,III,Zambales,2006,2,6,95,995.7,1,706341,185,197640,24,64,104,90,201,1866,16458,120534,13883,2102,1,0,0
133,Milenyo,III,Aurora,2006,4,5,130,963.9,2,185734,59,197640,31,77,107,90,201,1866,11034,19976,7627,612,1,0,0
132,Milenyo,III,Bataan,2006,4,5,130,963.9,3,646104,471,197640,1,59,102,90,201,1866,11895,107030,9107,3862,1,0,0
134,Milenyo,III,Bulacan,2006,4,5,130,963.9,3,2729554,981,197640,7,61,101,90,201,1866,55401,480989,12471,9622,1,0,0
138,Milenyo,III,Nueva Ecija,2006,4,5,130,963.9,2,1816373,319,197640,27,63,103,90,201,1866,60427,280239,37493,9905,1,0,0
136,Milenyo,III,Pampanga,2006,4,5,130,963.9,1,2176175,1054,197640,3,61,103,90,201,1866,35472,368864,12695,10905,1,0,0
137,Milenyo,III,Tarlac,2006,4,5,130,963.9,1,1216849,399,197640,18,65,104,90,201,1866,30611,190834,20346,4869,1,0,0
135,Milenyo,III,Zambales,2006,4,5,130,963.9,3,706341,185,197640,24,64,104,90,201,1866,16458,120534,13883,2102,1,0,0
157,Milenyo,VII,Negros Oriental,2006,4,5,130,963.9,0,1216816,224,144288,43,71,104,85,110,1381,68076,74792,96127,11052,1,0,0
167,Paeng,I,Ilocos Sur,2006,4,5,195,981.7,3,627424,242,142358,21,63,102,90,123,978,21094,101012,5132,962,1,0,0
165,Paeng,I,La Union,2006,4,5,195,981.7,3,711611,475,142358,26,62,102,90,123,978,33977,107636,3501,811,1,0,0
166,Paeng,I,Pangasinan,2006,4,5,195,981.7,3,2614120,480,142358,29,68,103,90,123,978,107522,359753,51613,11848,1,0,0
200,Seniang,IV-A,Quezon,2006,4,6,130,992.8,1,1852326,210,209749,34,73,105,92,259,2112,150238,269667,90783,66429,1,0,0
201,Seniang,IV-A,Rizal,2006,4,6,130,992.8,1,2203052,1863,209749,3,60,100,92,259,2112,80425,355231,12039,5408,1,0,0
222,Bebeng,IX,Zamboanga del Norte,2007,4,3,175,961,1,907238,124,131348,66,71,105,79,72,661,50625,39655,88910,3697,1,0,0
229,Dodong,CAR,Abra,2007,2,2,75,994,1,230953,55,200696,26,69,105,88,56,580,13514,30175,1614,194,1,0,0
227,Dodong,CAR,Benguet,2007,2,2,75,994,1,674459,239,200696,26,53,96,88,56,580,16088,199901,1570,1915,1,0,0
230,Dodong,CAR,Kalinga,2007,2,2,75,994,1,182326,56,200696,26,73,105,88,56,580,14083,16925,3342,295,1,0,0
228,Dodong,CAR,Mt. Province,2007,2,2,75,994,1,148661,53,200696,26,77,106,88,56,580,7498,21622,1064,114,1,0,0
231,Dodong,I,Ilocos Norte,2007,2,2,75,994,1,547284,160,155630,17,60,102,91,118,1016,11958,97074,5049,1271,1,0,0
232,Dodong,I,Ilocos Sur,2007,2,2,75,994,1,633138,244,155630,20,63,102,91,118,1016,20737,105050,4547,870,1,0,0
234,Dodong,I,La Union,2007,2,2,75,994,1,720972,481,155630,27,61,102,91,118,1016,33830,112688,3171,777,1,0,0
233,Dodong,I,Pangasinan,2007,2,2,75,994,1,2645395,484,155630,26,68,103,91,118,1016,107895,374688,49442,11772,1,0,0
244,Egay,NCR,Metro Manila,2007,4,6,215,994.1,0,11547959,18669,325232,4,50,96,94,183,19,365227,2022207,56885,41318,1,0,0
263,Egay,V,Albay,2007,4,6,215,994.1,0,1187185,465,133551,36,77,104,80,117,1107,29067,134086,54729,17201,1,0,0
264,Egay,V,Camarines Sur,2007,4,6,215,994.1,0,1693821,308,133551,48,81,105,80,117,1107,56294,159095,101628,14945,1,0,0
276,Hannah,NCR,Metro Manila,2007,2,4,65,997.8,1,11547959,18669,325232,4,50,96,94,183,19,365227,2022207,56885,41318,1,0,0
284,Ineng,CAR,Benguet,2007,4,7,185,991,1,674459,239,200696,26,53,96,88,56,580,16088,199901,1570,1915,1,0,0
286,Ineng,CAR,Ifugao,2007,4,7,185,991,1,180815,69,200696,26,68,108,88,56,580,16478,15369,4014,171,1,0,0
285,Ineng,CAR,Kalinga,2007,4,7,185,991,1,182326,56,200696,26,73,105,88,56,580,14083,16925,3342,295,1,0,0
310,Lando,VIII,Eastern Samar,2007,4,10,130,998.3,1,405114,87,136249,53,84,108,74,72,835,19148,28538,34062,1966,1,0,0
308,Lando,VIII,Leyte,2007,4,10,130,998.3,1,1724240,264,136249,38,75,106,74,72,835,93312,151327,105931,11943,1,0,0
309,Lando,VIII,Southern Leyte,2007,4,10,130,998.3,1,390847,217,136249,37,75,106,74,72,835,25632,40898,14005,1746,1,0,0
401,Frank,XI,Davao del Norte,2008,4,6,160,988,1,879023,257,154796,32,60,106,82,107,703,73170,85251,26301,2122,1,0,0
402,Frank,XI,Davao Oriental,2008,4,6,160,988,1,496390,87,154796,53,73,108,82,107,703,28928,23319,47522,2453,1,0,0
418,Helen,CAR,Mt. Province,2008,4,5,120,997,1,150481,63,209648,25,73,106,89,55,599,7439,22537,1083,85,1,0,0
414,Helen,I,Ilocos Norte,2008,4,5,120,997,1,554110,162,170138,16,59,102,91,121,992,11658,99577,5197,1276,1,0,0
415,Helen,I,Ilocos Sur,2008,4,5,120,997,1,641510,247,170138,19,61,102,91,121,992,20628,107927,4856,804,1,0,0
416,Helen,I,La Union,2008,4,5,120,997,1,727884,485,170138,28,62,104,91,121,992,33249,115992,3326,602,1,0,0
426,Julian,II,Isabela,2008,2,3,75,999,0,1430283,109,167237,29,60,105,86,87,1001,59953,220435,29232,2376,1,0,0
468,Quinta,XIII,Surigao del Norte,2008,2,3,85,1003.5,1,420223,215,137910,56,72,103,86,57,432,15418,35222,31365,4145,1,0,0
470,Crising,IV-A,Quezon,2009,1,3,55,1007.4,0,1951695,221,249000,30,68,104,94,236,2022,110331,267050,84976,16383,1,0,0
471,Crising,V,Camarines Norte,2009,1,3,55,1007.4,0,533026,234,152000,42,74,105,81,114,1103,11233,53956,37816,9273,1,0,0
474,Crising,X,Bukidnon,2009,1,3,55,1007.4,1,1261825,120,165000,46,70,108,87,109,1035,139579,92681,24823,608,1,0,0
530,Gorio,CAR,Ifugao,2009,1,2,55,999.7,0,187594,72,219000,25,65,107,90,51,612,16322,17559,4125,133,1,0,0
536,Isang,IV-A,Cavite,2009,2,5,95,983.3,0,3010661,1973,249000,3,54,97,94,236,2022,67688,574033,15593,3702,1,0,0
538,Isang,IV-A,Laguna,2009,2,5,95,983.3,0,2602735,1350,249000,8,54,98,94,236,2022,73275,494718,8291,2638,1,0,0
537,Isang,IV-A,Rizal,2009,2,5,95,983.3,0,2421173,2047,249000,9,57,100,94,236,2022,75786,422769,15542,3948,1,0,0
539,Isang,NCR,Metro Manila,2009,2,5,95,983.3,0,11752401,18970,356000,4,49,96,94,195,449,339984,2183588,36475,13938,1,0,0
554,Kiko,I,Pangasinan,2009,4,7,175,967.6,0,2734297,502,186000,22,65,106,92,121,642,108664,409864,48837,8567,1,0,0
568,Kiko,NCR,Metro Manila,2009,4,7,175,967.6,0,11752401,18970,356000,4,49,96,94,195,449,339984,2183588,36475,13938,1,0,0
573,Labuyo,VII,Negros Oriental,2009,2,4,95,983.3,0,1268147,234,184000,33,66,104,87,106,1640,75866,91494,95726,9810,1,0,0
582,Maring,NCR,Metro Manila,2009,1,3,55,999.7,0,11752401,18970,356000,4,49,96,94,195,449,339984,2183588,36475,13938,1,0,0
584,Nando,II,Cagayan,2009,2,2,65,995.6,0,1107096,118,181000,28,60,103,88,89,1052,51823,153032,27867,3953,1,0,0
585,Nando,II,Isabela,2009,2,2,65,995.6,0,1459662,111,181000,29,58,104,88,89,1052,59354,229833,29330,2507,1,0,0
628,Ondoy,CAR,Abra,2009,2,4,110,989.5,0,233466,56,219000,25,64,104,90,51,612,13528,31480,1749,152,1,0,0
626,Ondoy,CAR,Apayao,2009,2,4,110,989.5,0,109551,24,219000,25,65,107,90,51,612,8808,10608,2622,198,1,0,0
627,Ondoy,CAR,Benguet,2009,2,4,110,989.5,0,706196,250,219000,25,51,99,90,51,612,11748,168316,1376,688,1,0,0
629,Ondoy,CAR,Ifugao,2009,2,4,110,989.5,1,187594,72,219000,25,65,107,90,51,612,16322,17559,4125,133,1,0,0
630,Ondoy,CAR,Kalinga,2009,2,4,110,989.5,1,194967,59,219000,25,68,106,90,51,612,13133,19891,3671,239,1,0,0
631,Ondoy,CAR,Mt. Province,2009,2,4,110,989.5,1,152323,64,219000,25,69,106,90,51,612,7380,23491,1102,63,1,0,0
696,Juan,NCR,Metro Manila,2010,4,6,225,988.7,1,11855975,19137,363507,4,48,96,95,183,456,328025,2269046,29208,8095,1,0,0
735,Bebeng,NCR,Metro Manila,2011,2,6,85,997,1,12053536,19456,371173,4,47,97,95,184,465,350258,2064904,48829,28680,1,0,0
750,Dodong,I,Pangasinan,2011,2,2,65,1004.3,0,2814367,516,197814,21,63,106,92,119,1018,108093,385045,50241,10244,1,0,0
751,Dodong,III,Zambales,2011,2,2,65,1004.3,0,768806,202,245658,16,60,101,92,199,1948,16613,126635,14048,2214,1,0,0
753,Dodong,IV-A,Batangas,2011,2,2,65,1004.3,0,2437650,783,271818,18,57,101,94,240,2153,58261,384080,16896,4729,1,0,0
752,Dodong,IV-A,Quezon,2011,2,2,65,1004.3,0,2013477,228,271818,28,65,102,94,240,2153,131288,268957,87894,44360,1,0,0
754,Dodong,IV-B,Romblon,2011,2,2,65,1004.3,0,285679,186,165314,41,74,102,86,66,706,8497,25688,21211,3338,1,0,0
756,Egay,III,Bataan,2011,1,4,55,1003.1,0,701530,511,245658,2,55,101,92,199,1948,11671,113492,9219,3253,1,0,0
757,Egay,III,Bulacan,2011,1,4,55,1003.1,0,2994520,1076,245658,7,54,100,92,199,1948,53814,515412,13414,7696,1,0,0
758,Egay,III,Pampanga,2011,1,4,55,1003.1,0,2391911,1159,245658,7,56,101,92,199,1948,33878,392321,13189,8499,1,0,0
759,Egay,III,Zambales,2011,1,4,55,1003.1,0,768806,202,245658,16,60,101,92,199,1948,16613,126635,14048,2214,1,0,0
776,Falcon,CAR,Benguet,2011,2,5,195,979.9,0,735916,260,243652,24,50,99,90,57,651,13565,175025,1547,1271,1,0,0
777,Falcon,CAR,Mt. Province,2011,2,5,195,979.9,0,154268,65,243652,24,65,103,90,57,651,7330,22227,1141,124,1,0,0
804,Juaning,VII,Siquijor,2011,3,4,95,994.4,0,92029,273,200310,32,61,101,87,105,1742,7228,9548,2832,305,1,0,0
815,Kabayan,I,La Union,2011,4,9,175,970,0,750647,501,197814,22,61,106,92,119,1018,33329,113568,3502,644,1,0,0
814,Kabayan,I,Pangasinan,2011,4,9,175,970,0,2814367,516,197814,21,63,106,92,119,1018,108093,385045,50241,10244,1,0,0
816,Kabayan,III,Bulacan,2011,4,9,175,970,0,2994520,1076,245658,7,54,100,92,199,1948,53814,515412,13414,7696,1,0,0
817,Kabayan,III,Pampanga,2011,4,9,175,970,0,2391911,1159,245658,7,56,101,92,199,1948,33878,392321,13189,8499,1,0,0
818,Kabayan,III,Tarlac,2011,4,9,175,970,0,1291279,424,245658,17,59,102,92,199,1948,30304,203879,19208,4023,1,0,0
819,Kabayan,III,Zambales,2011,4,9,175,970,0,768806,202,245658,16,60,101,92,199,1948,16613,126635,14048,2214,1,0,0
813,Kabayan,NCR,Metro Manila,2011,4,9,175,970,0,12053536,19456,371173,4,47,97,95,184,465,350258,2064904,48829,28680,1,0,0
849,Mina,IX,Zamboanga del Norte,2011,4,9,195,975.3,0,968446,133,155763,59,68,103,84,66,699,51300,41118,91380,3881,1,0,0
848,Mina,IX,Zamboanga del Sur,2011,4,9,195,975.3,0,1787458,303,155763,32,67,103,84,66,699,134077,101478,103168,4201,1,0,0
841,Mina,VIII,Biliran,2011,4,9,195,975.3,1,163684,305,163975,31,73,102,74,78,819,7657,14285,9163,1036,1,0,0
924,Ramon,XIII,Agusan del Norte,2011,2,5,55,1001.4,0,651780,190,169009,38,67,104,89,58,649,38312,37711,42584,3569,1,0,0
925,Ramon,XIII,Dinagat Islands,2011,2,5,55,1001.4,0,126873,155,169009,47,67,102,89,58,649,8357,6992,7994,599,1,0,0
927,Sendong,V,Camarines Sur,2011,2,4,75,995.8,0,1847692,335,158596,43,73,102,84,109,1145,54600,162426,104064,16214,1,0,0
928,Sendong,V,Masbate,2011,2,4,75,995.8,1,845892,204,158596,53,87,102,84,109,1145,26534,41632,82740,7318,1,0,0
930,Sendong,VII,Bohol,2011,2,4,75,995.8,0,1266603,265,200310,39,68,102,87,105,1742,74570,127623,39045,3315,1,0,0
932,Sendong,VII,Cebu,2011,2,4,75,995.8,1,4256434,797,200310,24,64,102,87,105,1742,297071,446517,76223,10364,1,0,0
952,Ferdie,IV-A,Cavite,2012,1,2,150,950,1,3313540,2171,284000,3,51,99,95,242,2166,68465,543455,15758,4763,1,0,0
953,Ferdie,IV-A,Laguna,2012,1,2,150,950,1,2810347,1457,284000,6,51,99,95,242,2166,75062,467557,8246,4164,1,0,0
